"","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.questionType","Answer.rating54","Answer.rating57","Answer.ratingcircuit","Answer.rating32","Answer.rating26","Answer.rating22","Answer.rating19","Answer.rating18","Answer.rating11","Answer.rating12","Answer.ratingball","Answer.rating6","Answer.rating50","Answer.rating47","Answer.rating43","Answer.rating33","Answer.rating25","Answer.rating28","Answer.rating21","Answer.rating7","Answer.rating8","Answer.rating52","Answer.rating48","Answer.rating16","Answer.rating14","Answer.rating1","Answer.rating3","Answer.rating42","Answer.rating39","Answer.rating30","Answer.rating23","Answer.rating17","Answer.rating53","Answer.rating40","Answer.rating31","Answer.rating5","Answer.rating59","Answer.rating56","Answer.rating34","Answer.rating20","Answer.rating2","Answer.rating51","Answer.rating27","Answer.rating55","Answer.rating46","Answer.rating44","Answer.rating13","Answer.rating58","Answer.rating36","Answer.rating24","Answer.rating9","Answer.rating41","Answer.rating38","Answer.rating4","Answer.rating60","Answer.rating49","Answer.rating45","Answer.rating37","Answer.rating15","Answer.rating10","Answer.rating29","Answer.rating35","workerid"
"25","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2C21QP6AUC26W9C796O310FOMHK187","Submitted","Wed May 15 12:31:21 PDT 2013","Tue Apr 30 12:30:20 PDT 2013","Tue Apr 30 12:31:21 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.9224598930481284","0.56951871657754","","","","","","","0.07219251336898395","0.5213903743315508","","","","","","",0.60427807486631,"","","","","",NA,"","",NA,"","","0.5721925133689839","","","","","","","","","","","",NA,"0.339572192513369","","","","","","","0.3663101604278075","0.24064171122994651","","","","0.30213903743315507","0.25668449197860965","","","","","0.7085561497326203","25"
"26","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2MTPC6SK9RJ8OH5IVJ8MGAPQATLR30","Submitted","Wed May 15 12:31:21 PDT 2013","Tue Apr 30 12:30:52 PDT 2013","Tue Apr 30 12:31:21 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.7299465240641712","","","","","","","","0.01871657754010695","","","","","","","",NA,"","","","","",NA,"","",NA,"","","","0.5882352941176471","","","","","","","","","","0.9679144385026738",NA,"0.22192513368983957","0.0427807486631016","0.3663101604278075","0.3235294117647059","","","","","","","","","0.3983957219251337","","","0.05080213903743316","","0.12299465240641712","0.9973262032085561","26"
"27","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","22CMT6YTWX4HMA8P7949FGIA4OMW1G","Submitted","Wed May 15 12:31:22 PDT 2013","Tue Apr 30 12:30:40 PDT 2013","Tue Apr 30 12:31:22 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.9438502673796791","","0.29411764705882354","","","0.6524064171122995","","","0.20320855614973263","","","","0.6417112299465241","","0.8796791443850267","",0.644385026737968,"","","","","",NA,"","",NA,"","","0.7700534759358288","0.22192513368983957","","","","","","","0.17379679144385027","","","",NA,"","","0.2540106951871658","","","","","0.36363636363636365","","","","","","","","","","","","27"
"28","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2EYUXFCD45XCXMTDOSKKON3X2UZVXX","Submitted","Wed May 15 12:31:30 PDT 2013","Tue Apr 30 12:30:27 PDT 2013","Tue Apr 30 12:31:30 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","0.5294117647058824","0.983957219251337","","","","0.45187165775401067","","","","0.33689839572192515","","","","","","","0.20053475935828877",NA,"","0.6497326203208557","","","",NA,"0.39037433155080214","",NA,"","","","","","0.7245989304812834","","","","","","","","0.43315508021390375",NA,"","","","0.5935828877005348","","","","","","0.9919786096256684","0.3983957219251337","","","","","","","","","28"
"29","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2WU5L8I9NZW60756KJVQ27TCSECUKJ","Submitted","Wed May 15 12:31:44 PDT 2013","Tue Apr 30 12:31:08 PDT 2013","Tue Apr 30 12:31:44 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.7967914438502673","","","","","","","0.5641711229946524","0.21390374331550802","","","","","","0.9010695187165776","0.21122994652406418",0.82620320855615,"","0.14171122994652408","","","",NA,"","",NA,"","0.7620320855614974","","","","","","0.18449197860962566","0.20053475935828877","","","0.20053475935828877","","",NA,"","0.20053475935828877","","","","","","","","","","","","","","","","","","29"
"30","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2SL3HVWAVKI6LGPQY6Y2599U3B6OGW","Submitted","Wed May 15 12:32:01 PDT 2013","Tue Apr 30 12:31:20 PDT 2013","Tue Apr 30 12:32:01 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","","0.13101604278074866","","","","","0","","","","","","","0.08021390374331551",0.852941176470588,"","","","","",NA,"","",0.8475935828877,"","","","","0.839572192513369","","","0.20053475935828877","","","","","","",NA,"","","","","","","","","0.7566844919786097","","0.7486631016042781","0.7406417112299465","0.7647058823529411","","","","","","","30"
"31","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","286PLSP75KLMPPP3KF8QKQVND9HTZC","Submitted","Wed May 15 12:32:02 PDT 2013","Tue Apr 30 12:30:37 PDT 2013","Tue Apr 30 12:32:02 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","0.19786096256684493","","","","","","0","","0.14705882352941177","","","","","0.10427807486631016",NA,"","","","","",NA,"","",0.414438502673797,"","","","","0.6818181818181818","","","","","0.2700534759358289","","","","",NA,"","0","","","","","0.8743315508021391","","","","1","","","","","0.20053475935828877","","","","31"
"32","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2W6GOOGQSCM613G2OJ9U0U04AVGFF3","Submitted","Wed May 15 12:32:17 PDT 2013","Tue Apr 30 12:31:32 PDT 2013","Tue Apr 30 12:32:17 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.8262032085561497","","","","","0.6737967914438503","","","0.4893048128342246","","","","","","","",0.609625668449198,"","","","0.7032085561497327","",NA,"","",NA,"0.5775401069518716","","","","","0.5588235294117647","","","0.24064171122994651","","","","0.3235294117647059","",NA,"","","","","","","0.4572192513368984","0.5","","","","","","","","0.5","","","","32"
"33","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","209M8JIA0RYN228NFPD0BBMNFZE052","Submitted","Wed May 15 12:32:38 PDT 2013","Tue Apr 30 12:31:52 PDT 2013","Tue Apr 30 12:32:38 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.679144385026738","","","","","","","","0.16844919786096257","","","","","","","",0.558823529411765,"","0.6737967914438503","","","",NA,"","",NA,"","","","0.37967914438502676","","0.6417112299465241","0.6844919786096256","","","0.7406417112299465","0.679144385026738","","","0.7887700534759359",NA,"","0.2727272727272727","","","","","","","","","","","","0.7540106951871658","","","","","","33"
"34","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","220SV7WGKCCV4E9C68UMNAPUQH62SQ","Submitted","Wed May 15 12:32:48 PDT 2013","Tue Apr 30 12:32:10 PDT 2013","Tue Apr 30 12:32:48 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.8957219251336899","","","","0.17914438502673796","","","","0.6711229946524064","","","","","","0.5588235294117647","",NA,"0.6363636363636364","","","","",NA,"0.7406417112299465","0.22192513368983957",NA,"","","","0.5","","","","","","","","","","",0.852941176470588,"0.6657754010695187","","","","","0.8181818181818182","0.37967914438502676","","","","","","","","","","","","","34"
"35","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2RSJPPSI2KYE8EYP3ABLS6WNPT6KQ4","Submitted","Wed May 15 12:33:33 PDT 2013","Tue Apr 30 12:32:42 PDT 2013","Tue Apr 30 12:33:33 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","","0.5","","0.7406417112299465","","","0","","0.27540106951871657","","","","0.7967914438502673","",NA,"","","","0.4144385026737968","0.2700534759358289",NA,"","",NA,"","","","","","","","","","","","","","",NA,"","","","0.08021390374331551","","","","0.3663101604278075","","0.28342245989304815","","","","","0.3877005347593583","","","","","35"
"36","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2GAAA2SEIUUUJTUQGP14OISCE7QPPJ","Submitted","Wed May 15 12:33:41 PDT 2013","Tue Apr 30 12:32:43 PDT 2013","Tue Apr 30 12:33:41 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","0.21122994652406418","","1","","","","","0.2727272727272727","","","0","0.17914438502673796","","","","0.8823529411764706","","",NA,"0.10962566844919785","","0.47593582887700536","0","",NA,"","",NA,"0.27807486631016043","","","","","","","","0.12566844919786096","","","","","",NA,"","","","","","","0.2887700534759358","","","","","","","","","","","","","36"
"37","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","25H3TVOK5UFJOU47MJFZLYQWNHO743","Submitted","Wed May 15 12:33:45 PDT 2013","Tue Apr 30 12:33:16 PDT 2013","Tue Apr 30 12:33:45 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.8342245989304813","","","","0.30213903743315507","","","","0.13101604278074866","","","","0.9064171122994652","","0.6497326203208557","",NA,"0.6737967914438503","","","0.42780748663101603","",1,"","",NA,"","","","","0.6417112299465241","","0.9518716577540107","","","","","","","",NA,"","","","","","0.9679144385026738","","","","","","0.2727272727272727","","","","","","","","37"
"38","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","28349F9SSSHXKUPOJXK5N5FC59KXTK","Submitted","Wed May 15 12:33:46 PDT 2013","Tue Apr 30 12:33:17 PDT 2013","Tue Apr 30 12:33:46 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.786096256684492","","0.5641711229946524","","","","0.5909090909090909","","0.20855614973262032","","","","","0.7352941176470589","","",NA,"","","","","",NA,"0.32620320855614976","",NA,"","","0.9064171122994652","","","0.28609625668449196","","","","","0.26737967914438504","","","",0.617647058823529,"","","","","0.6336898395721925","","","","","","","","","","0.22727272727272727","","","","","38"
"39","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2RGVR14IXKO2428HAHNACX32AH7A9S","Submitted","Wed May 15 12:34:07 PDT 2013","Tue Apr 30 12:33:11 PDT 2013","Tue Apr 30 12:34:07 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.7566844919786097","","","","","","","","0.4090909090909091","","","","","","","",NA,"","","0.7620320855614974","","",NA,"","0.07754010695187166",NA,"","","","","0.7406417112299465","","0.5748663101604278","","0.029411764705882353","0.3048128342245989","","","","",NA,"","","","","","","","","0.7005347593582888","0.9732620320855615","","","0.20320855614973263","","","","","","0.6417112299465241","39"
"40","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2C2C9KSSZVXXLJA5QZBQUYGR41WL34","Submitted","Wed May 15 12:34:28 PDT 2013","Tue Apr 30 12:33:49 PDT 2013","Tue Apr 30 12:34:28 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","0.3582887700534759","0.12834224598930483","1","0.6978609625668449","","","","","","","0.07754010695187166","","","","","","0.8262032085561497","",NA,"","0.5374331550802139","1","","",NA,"","",NA,"0.7540106951871658","","","","","","","","","","","","0.05080213903743316","",NA,"","","","","0.5561497326203209","","","0","","","","","","","","","","","","40"
"41","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","23NOK5UFJ51YQJKOVKPQY1CWFRKA7H","Submitted","Wed May 15 12:34:40 PDT 2013","Tue Apr 30 12:34:15 PDT 2013","Tue Apr 30 12:34:40 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","0.32085561497326204","0.2727272727272727","","","","","0.00267379679144385","","","","","1","0.5721925133689839","",0.43048128342246,"","","","","",NA,"","",NA,"","","","","","0.5","","","0","","","","0.00267379679144385","",NA,"","","","","","","","","","","0.3689839572192513","","","","","","","","0.7540106951871658","41"
"42","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","239V8ER9Y8TN3BSZORWKLHS6ARX5SU","Submitted","Wed May 15 12:34:41 PDT 2013","Tue Apr 30 12:33:39 PDT 2013","Tue Apr 30 12:34:41 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","0.7352941176470589","","0.9411764705882353","1","","","","","","","0.16042780748663102","","","","","","","",NA,"","","0.3449197860962567","","",0.850267379679144,"","",NA,"","","0.46524064171123","","","0.32620320855614976","","","","0.6871657754010695","0.08021390374331551","","","",NA,"0.31016042780748665","","","","","","","0.24331550802139038","","","","","","","","","","","","42"
"43","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","23VDHJHP4BDD39AY4WJXFX3KPA34XV","Submitted","Wed May 15 12:34:42 PDT 2013","Tue Apr 30 12:34:15 PDT 2013","Tue Apr 30 12:34:42 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.7620320855614974","","","","","0.4786096256684492","","","0.10160427807486631","0.23529411764705882","","","","","","",NA,"0.3449197860962567","","0.839572192513369","","",NA,"","",NA,"","","","0.25668449197860965","","","","","0.35294117647058826","","","","","",0.74331550802139,"","0.11229946524064172","","","","","","","0.446524064171123","","","","","0.5374331550802139","","","","","","43"
"44","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2BHC6SK9RJ857SOZAMDAGPMSAV1S4B","Submitted","Wed May 15 12:35:25 PDT 2013","Tue Apr 30 12:34:48 PDT 2013","Tue Apr 30 12:35:25 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.9786096256684492","","","","0.1497326203208556","0.8074866310160428","0.15508021390374332","","0.08288770053475936","","","","","","","",NA,"","","","","",0.877005347593583,"","0.09893048128342247",NA,"0.660427807486631","","","","","0.39037433155080214","","","","","","","","",NA,"","","","0.6497326203208557","0.8636363636363636","","","","0.22727272727272727","","","","","","","","","","","44"
"45","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2GGQ1SNQQ7Q6QTB1MP3NX12XCHXS8I","Submitted","Wed May 15 12:36:16 PDT 2013","Tue Apr 30 12:35:08 PDT 2013","Tue Apr 30 12:36:16 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.7165775401069518","","","","","","","","0","0.35294117647058826","","","","","","0.03208556149732621",0.770053475935829,"","","","","",NA,"","",NA,"","0.8743315508021391","","","","","","","","","","","","",NA,"0.6016042780748663","0","","0.034759358288770054","","","","","","","","","0.553475935828877","","","","","0.12032085561497326","0.9197860962566845","45"
"46","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2DVFDEY5COW049XZZD3RLLCAHSR3UI","Submitted","Wed May 15 12:36:19 PDT 2013","Tue Apr 30 12:35:40 PDT 2013","Tue Apr 30 12:36:19 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.8850267379679144","","","","","","0.6390374331550802","","0.053475935828877004","","","","","","","0.21122994652406418",NA,"","","","","0.5347593582887701",NA,"","0.35294117647058826",NA,"","","","","","","","","0.35294117647058826","0.40641711229946526","","0.16310160427807488","","",NA,"","","","","","","","","","0.6203208556149733","","","0.44385026737967914","","","","","0.10160427807486631","","46"
"47","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2BKNQQ7Q6705KJQCJWS2ZQC5JRCVBP","Submitted","Wed May 15 12:36:46 PDT 2013","Tue Apr 30 12:34:57 PDT 2013","Tue Apr 30 12:36:46 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","0.2887700534759358","0.7566844919786097","","","","","0.6844919786096256","","","0.18449197860962566","0.6470588235294118","","0.6149732620320856","","","","0.3342245989304813",NA,"","","","0.6229946524064172","",NA,"","",0.676470588235294,"","0.5882352941176471","0.6016042780748663","","","","","","","","","","","",NA,"","","","","","","0.40641711229946526","","","","","","","","","","","","","47"
"48","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","24IIHPCGJ2D2KH9W1280PPPW47H93X","Submitted","Wed May 15 12:37:07 PDT 2013","Tue Apr 30 12:35:59 PDT 2013","Tue Apr 30 12:37:07 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.9278074866310161","","","","","","","","0.6524064171122995","","0.8262032085561497","","","","","",NA,"","","0.6390374331550802","","",NA,"","",NA,"0.28342245989304815","0.93048128342246","","0.040106951871657755","","0.026737967914438502","","","","","","0.0748663101604278","","",NA,"","","","","","","","","","","","0.2914438502673797","0.045454545454545456","","","","","0.232620320855615","","48"
"49","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2UO4ZMAZHHRR48W0KSEVXH1O3T6BKK","Submitted","Wed May 15 12:38:09 PDT 2013","Tue Apr 30 12:37:36 PDT 2013","Tue Apr 30 12:38:09 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.839572192513369","","","","","","","","0.09358288770053476","0.2647058823529412","0.4358288770053476","0.7112299465240641","0.7112299465240641","","","",NA,"","0.5320855614973262","","","0.6042780748663101",NA,"","0.23529411764705882",NA,"","","","","0.839572192513369","","","","","","","","","",0.684491978609626,"","","","","","","","0.32085561497326204","","","","","","","","","","","","49"
